rate_id,service_id,fee_group,fee_code,fee_code_carrier,fee_type,commercial,residential,additional,rate_shopping,fee,start_date,end_date
,3095,Large Package Surcharge,LLC-2,LLC,"{""min_length"":""96.01"",""min_zone"":103,""max_zone"":104}",1,0,1,1,175,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LLC-3,LLC,"{""min_length"":""96.01"",""min_zone"":105}",1,0,1,1,195,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LLR-1,LLR,"{""min_length"":""96.01"",""min_zone"":102,""max_zone"":102}",0,1,1,1,190,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LLR-2,LLR,"{""min_length"":""96.01"",""min_zone"":103,""max_zone"":104}",0,1,1,1,205,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LLR-3,LLR,"{""min_length"":""96.01"",""min_zone"":105}",0,1,1,1,235,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LPS-1,LPS,"{""min_girth"":""130.01"",""min_zone"":102,""max_zone"":102}",1,0,1,1,160,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LPS-2,LPS,"{""min_girth"":""130.01"",""min_zone"":103,""max_zone"":104}",1,0,1,1,175,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LPS-3,LPS,"{""min_girth"":""130.01"",""min_zone"":105}",1,0,1,1,195,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LPR-1,LPR,"{""min_girth"":""130.01"",""min_zone"":102,""max_zone"":102}",0,1,1,1,190,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LPR-2,LPR,"{""min_girth"":""130.01"",""min_zone"":103,""max_zone"":104}",0,1,1,1,205,2024/8/5 0:00,2099/12/31 23:59
,3095,Large Package Surcharge,LPR-3,LPR,"{""min_girth"":""130.01"",""min_zone"":105}",0,1,1,1,235,2024/8/5 0:00,2099/12/31 23:59
,3095,Delivery Confirmation Signature,DCS,DCS,{"signature_type":"direct"},0,1,1,1,6.75,2024/8/5 0:00,2099/12/31 23:59
,3095,Delivery Confirmation Signature Commercial,CSG,CSG,{"signature_type":"direct"},1,0,1,1,6.75,2024/8/5 0:00,2099/12/31 23:59
,3095,Adult Signature Required,ADS,ADS,{"signature_type":"adult"},1,1,1,1,8.15,2024/8/5 0:00,2099/12/31 23:59
,3095,Over Maximum,OML,OML,{"min_length":"108.01"},1,1,1,1,1250,2024/8/5 0:00,2099/12/31 23:59
,3095,Over Maximum,OVR,OVR,{"min_girth":"165.01"},1,1,1,1,1250,2024/8/5 0:00,2099/12/31 23:59
,3095,Over Maximum,OVX,OVX,{"min_weight":"2400.01"},1,1,1,1,1250,2024/8/5 0:00,2099/12/31 23:59
,3095,Address Correction,ADC,ADC,,1,1,1,0,21,2024/8/5 0:00,2099/12/31 23:59
,3095,Remote Area Surcharge - 48 States,CAC,CAC,{"AreaSurchargeZip":"CAC"},1,0,1,1,14.15,2024/8/5 0:00,2099/12/31 23:59
,3095,Remote Area Surcharge - 48 States,CAR,CAR,{"AreaSurchargeZip":"CAR"},0,1,1,1,14.15,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-1,EVS,"{""min_declare_value"":0.01,""max_declare_value"":100}",1,1,1,1,0,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-3,EVS,"{""min_declare_value"":100.01,""max_declare_value"":300}",1,1,1,1,4.35,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-4,EVS,"{""min_declare_value"":300.01,""max_declare_value"":400}",1,1,1,1,5.8,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-5,EVS,"{""min_declare_value"":400.01,""max_declare_value"":500}",1,1,1,1,7.25,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-6,EVS,"{""min_declare_value"":500.01,""max_declare_value"":600}",1,1,1,1,8.7,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-7,EVS,"{""min_declare_value"":600.01,""max_declare_value"":700}",1,1,1,1,10.15,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-8,EVS,"{""min_declare_value"":700.01,""max_declare_value"":800}",1,1,1,1,11.6,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-9,EVS,"{""min_declare_value"":800.01,""max_declare_value"":900}",1,1,1,1,13.05,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-10,EVS,"{""min_declare_value"":900.01,""max_declare_value"":1000}",1,1,1,1,14.5,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-11,EVS,"{""min_declare_value"":1000.01,""max_declare_value"":1100}",1,1,1,1,15.95,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-12,EVS,"{""min_declare_value"":1100.01,""max_declare_value"":1200}",1,1,1,1,17.4,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-13,EVS,"{""min_declare_value"":1200.01,""max_declare_value"":1300}",1,1,1,1,18.85,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-14,EVS,"{""min_declare_value"":1300.01,""max_declare_value"":1400}",1,1,1,1,20.3,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-15,EVS,"{""min_declare_value"":1400.01,""max_declare_value"":1500}",1,1,1,1,21.75,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-16,EVS,"{""min_declare_value"":1500.01,""max_declare_value"":1600}",1,1,1,1,23.2,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-17,EVS,"{""min_declare_value"":1600.01,""max_declare_value"":1700}",1,1,1,1,24.65,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-18,EVS,"{""min_declare_value"":1700.01,""max_declare_value"":1800}",1,1,1,1,26.1,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-19,EVS,"{""min_declare_value"":1800.01,""max_declare_value"":1900}",1,1,1,1,27.55,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-20,EVS,"{""min_declare_value"":1900.01,""max_declare_value"":2000}",1,1,1,1,29,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-21,EVS,"{""min_declare_value"":2000.01,""max_declare_value"":2100}",1,1,1,1,30.45,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-22,EVS,"{""min_declare_value"":2100.01,""max_declare_value"":2200}",1,1,1,1,31.9,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-23,EVS,"{""min_declare_value"":2200.01,""max_declare_value"":2300}",1,1,1,1,33.35,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-24,EVS,"{""min_declare_value"":2300.01,""max_declare_value"":2400}",1,1,1,1,34.8,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-25,EVS,"{""min_declare_value"":2400.01,""max_declare_value"":2500}",1,1,1,1,36.25,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-26,EVS,"{""min_declare_value"":2500.01,""max_declare_value"":2600}",1,1,1,1,37.7,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-27,EVS,"{""min_declare_value"":2600.01,""max_declare_value"":2700}",1,1,1,1,39.15,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-28,EVS,"{""min_declare_value"":2700.01,""max_declare_value"":2800}",1,1,1,1,40.6,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-29,EVS,"{""min_declare_value"":2800.01,""max_declare_value"":2900}",1,1,1,1,42.05,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-30,EVS,"{""min_declare_value"":2900.01,""max_declare_value"":3000}",1,1,1,1,43.5,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-31,EVS,"{""min_declare_value"":3000.01,""max_declare_value"":3100}",1,1,1,1,44.95,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-32,EVS,"{""min_declare_value"":3100.01,""max_declare_value"":3200}",1,1,1,1,46.4,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-33,EVS,"{""min_declare_value"":3200.01,""max_declare_value"":3300}",1,1,1,1,47.85,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-34,EVS,"{""min_declare_value"":3300.01,""max_declare_value"":3400}",1,1,1,1,49.3,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-35,EVS,"{""min_declare_value"":3400.01,""max_declare_value"":3500}",1,1,1,1,50.75,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-36,EVS,"{""min_declare_value"":3500.01,""max_declare_value"":3600}",1,1,1,1,52.2,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-37,EVS,"{""min_declare_value"":3600.01,""max_declare_value"":3700}",1,1,1,1,53.65,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-38,EVS,"{""min_declare_value"":3700.01,""max_declare_value"":3800}",1,1,1,1,55.1,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-39,EVS,"{""min_declare_value"":3800.01,""max_declare_value"":3900}",1,1,1,1,56.55,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-40,EVS,"{""min_declare_value"":3900.01,""max_declare_value"":4000}",1,1,1,1,58,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-41,EVS,"{""min_declare_value"":4000.01,""max_declare_value"":4100}",1,1,1,1,59.45,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-42,EVS,"{""min_declare_value"":4100.01,""max_declare_value"":4200}",1,1,1,1,60.9,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-43,EVS,"{""min_declare_value"":4200.01,""max_declare_value"":4300}",1,1,1,1,62.35,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-44,EVS,"{""min_declare_value"":4300.01,""max_declare_value"":4400}",1,1,1,1,63.8,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-45,EVS,"{""min_declare_value"":4400.01,""max_declare_value"":4500}",1,1,1,1,65.25,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-46,EVS,"{""min_declare_value"":4500.01,""max_declare_value"":4600}",1,1,1,1,66.7,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-47,EVS,"{""min_declare_value"":4600.01,""max_declare_value"":4700}",1,1,1,1,68.15,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-48,EVS,"{""min_declare_value"":4700.01,""max_declare_value"":4800}",1,1,1,1,69.6,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-49,EVS,"{""min_declare_value"":4800.01,""max_declare_value"":4900}",1,1,1,1,71.05,2024/8/5 0:00,2099/12/31 23:59
,3095,Declared Value,EVS-50,EVS,"{""min_declare_value"":4900.01,""max_declare_value"":5000}",1,1,1,1,72.5,2024/8/5 0:00,2099/12/31 23:59
,3095,Return To Sender - Web Request,ISW,ISW,,1,1,1,0,22.5,2024/8/5 0:00,2099/12/31 23:59
,3095,Reroute - Web Request,IRW,IRW,,1,1,1,0,22.5,2024/8/5 0:00,2099/12/31 23:59
,3095,Demand Surcharge - Additional Handling,SAH,SAH,"[{""min_weight"":""800.01""},{""min_length"":""48.01""},{""min_width"":""30.01""},{""min_girth"":""105.01""}]",1,1,1,1,3.5,2024/8/5 0:00,2099/12/31 23:59
,3095,Peak surcharge - Large Package,SLP,SLP,"[{""min_length"":""96.01""},{""min_girth"":""130.01""}]",1,1,1,1,40,2024/8/5 0:00,2099/12/31 23:59
,3095,Peak Surcharge - Over Max,SOV,SOV,{"min_length":"108.01"},1,1,1,1,0,2024/8/5 0:00,2099/12/31 23:59
,3095,Distribution Handling Surcharge,DHS,DHS,,1,1,1,1,0,2024/8/5 0:00,2099/12/31 23:59
,3096,Shipping Charge Correction,SCC,SCC,,1,1,1,0,1.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Residential Surcharge,RES,RES,,0,1,1,1,3.72,2024/8/5 0:00,2099/12/31 23:59
,3096,Delivery Area Surcharge Commercial,RDC,RDC,{"AreaSurchargeZip":"RDC"},1,0,1,1,2.66,2024/8/5 0:00,2099/12/31 23:59
,3096,Delivery Area Surcharge Residential,RDR,RDR,{"AreaSurchargeZip":"RDR"},0,1,1,1,3.94,2024/8/5 0:00,2099/12/31 23:59
,3096,Delivery Area Surcharge Commercial - Extended,LDC,LDC,{"AreaSurchargeZip":"LDC"},1,0,1,1,3.3,2024/8/5 0:00,2099/12/31 23:59
,3096,Delivery Area Surcharge Residential - Extended,LDR,LDR,{"AreaSurchargeZip":"LDR"},0,1,1,1,5.18,2024/8/5 0:00,2099/12/31 23:59
,3096,Remote Area Surcharge Commercial - Alaska,AKC,AKC,{"AreaSurchargeZip":"AKC"},1,0,1,1,40.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Remote Area Surcharge Residential - Alaska,AKR,AKR,{"AreaSurchargeZip":"AKR"},0,1,1,1,40.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Remote Area Surcharge Commercial - Hawaii,HIC,HIC,{"AreaSurchargeZip":"HIC"},1,0,1,1,14.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Remote Area Surcharge Residential - Hawaii,HIR,HIR,{"AreaSurchargeZip":"HIR"},0,1,1,1,14.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHW-1,AHW,"{""min_weight"":""800.01"",""min_zone"":102,""max_zone"":102}",1,1,1,1,34.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHW-2,AHW,"{""min_weight"":""800.01"",""min_zone"":103,""max_zone"":104}",1,1,1,1,37.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHW-3,AHW,"{""min_weight"":""800.01"",""min_zone"":105}",1,1,1,1,41.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHL-1,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":102,""max_zone"":102}",1,1,1,1,22,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHL-2,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":103,""max_zone"":104}",1,1,1,1,24.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHL-3,AHL,"{""min_length"":""48.01"",""max_length"":""96"",""min_zone"":105}",1,1,1,1,28.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHS-1,AHS,"{""min_width"":""30.01"",""min_zone"":102,""max_zone"":102}",1,1,1,1,22,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHS-2,AHS,"{""min_width"":""30.01"",""min_zone"":103,""max_zone"":104}",1,1,1,1,24.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHS-3,AHS,"{""min_width"":""30.01"",""min_zone"":105}",1,1,1,1,28.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHG-1,AHG,"{""min_girth"":""105.01"",""min_zone"":102,""max_zone"":102}",1,1,1,1,22,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHG-2,AHG,"{""min_girth"":""105.01"",""min_zone"":103,""max_zone"":104}",1,1,1,1,24.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHG-3,AHG,"{""min_girth"":""105.01"",""min_zone"":105}",1,1,1,1,28.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHC-1,AHC,"{""min_zone"":102,""max_zone"":102}",1,1,1,1,19.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHC-2,AHC,"{""min_zone"":103,""max_zone"":104}",1,1,1,1,23,2024/8/5 0:00,2099/12/31 23:59
,3096,Additional Handling Charge,AHC-3,AHC,{"min_zone":105},1,1,1,1,24.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LLC-1,LLC,"{""min_length"":""96.01"",""min_zone"":102,""max_zone"":102}",1,0,1,1,160,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LLC-2,LLC,"{""min_length"":""96.01"",""min_zone"":103,""max_zone"":104}",1,0,1,1,175,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LLC-3,LLC,"{""min_length"":""96.01"",""min_zone"":105}",1,0,1,1,195,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LLR-1,LLR,"{""min_length"":""96.01"",""min_zone"":102,""max_zone"":102}",0,1,1,1,190,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LLR-2,LLR,"{""min_length"":""96.01"",""min_zone"":103,""max_zone"":104}",0,1,1,1,205,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LLR-3,LLR,"{""min_length"":""96.01"",""min_zone"":105}",0,1,1,1,235,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LPS-1,LPS,"{""min_girth"":""130.01"",""min_zone"":102,""max_zone"":102}",1,0,1,1,160,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LPS-2,LPS,"{""min_girth"":""130.01"",""min_zone"":103,""max_zone"":104}",1,0,1,1,175,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LPS-3,LPS,"{""min_girth"":""130.01"",""min_zone"":105}",1,0,1,1,195,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LPR-1,LPR,"{""min_girth"":""130.01"",""min_zone"":102,""max_zone"":102}",0,1,1,1,190,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LPR-2,LPR,"{""min_girth"":""130.01"",""min_zone"":103,""max_zone"":104}",0,1,1,1,205,2024/8/5 0:00,2099/12/31 23:59
,3096,Large Package Surcharge,LPR-3,LPR,"{""min_girth"":""130.01"",""min_zone"":105}",0,1,1,1,235,2024/8/5 0:00,2099/12/31 23:59
,3096,Delivery Confirmation Signature,DCS,DCS,{"signature_type":"direct"},0,1,1,1,6.75,2024/8/5 0:00,2099/12/31 23:59
,3096,Delivery Confirmation Signature Commercial,CSG,CSG,{"signature_type":"direct"},1,0,1,1,6.75,2024/8/5 0:00,2099/12/31 23:59
,3096,Adult Signature Required,ADS,ADS,{"signature_type":"adult"},1,1,1,1,8.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Over Maximum,OML,OML,{"min_length":"108.01"},1,1,1,1,1250,2024/8/5 0:00,2099/12/31 23:59
,3096,Over Maximum,OVR,OVR,{"min_girth":"165.01"},1,1,1,1,1250,2024/8/5 0:00,2099/12/31 23:59
,3096,Over Maximum,OVX,OVX,{"min_weight":"2400.01"},1,1,1,1,1250,2024/8/5 0:00,2099/12/31 23:59
,3096,Address Correction,ADC,ADC,,1,1,1,0,21,2024/8/5 0:00,2099/12/31 23:59
,3096,Remote Area Surcharge - 48 States,CAC,CAC,{"AreaSurchargeZip":"CAC"},1,0,1,1,14.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Remote Area Surcharge - 48 States,CAR,CAR,{"AreaSurchargeZip":"CAR"},0,1,1,1,14.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-1,EVS,"{""min_declare_value"":0.01,""max_declare_value"":100}",1,1,1,1,0,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-3,EVS,"{""min_declare_value"":100.01,""max_declare_value"":300}",1,1,1,1,4.35,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-4,EVS,"{""min_declare_value"":300.01,""max_declare_value"":400}",1,1,1,1,5.8,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-5,EVS,"{""min_declare_value"":400.01,""max_declare_value"":500}",1,1,1,1,7.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-6,EVS,"{""min_declare_value"":500.01,""max_declare_value"":600}",1,1,1,1,8.7,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-7,EVS,"{""min_declare_value"":600.01,""max_declare_value"":700}",1,1,1,1,10.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-8,EVS,"{""min_declare_value"":700.01,""max_declare_value"":800}",1,1,1,1,11.6,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-9,EVS,"{""min_declare_value"":800.01,""max_declare_value"":900}",1,1,1,1,13.05,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-10,EVS,"{""min_declare_value"":900.01,""max_declare_value"":1000}",1,1,1,1,14.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-11,EVS,"{""min_declare_value"":1000.01,""max_declare_value"":1100}",1,1,1,1,15.95,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-12,EVS,"{""min_declare_value"":1100.01,""max_declare_value"":1200}",1,1,1,1,17.4,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-13,EVS,"{""min_declare_value"":1200.01,""max_declare_value"":1300}",1,1,1,1,18.85,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-14,EVS,"{""min_declare_value"":1300.01,""max_declare_value"":1400}",1,1,1,1,20.3,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-15,EVS,"{""min_declare_value"":1400.01,""max_declare_value"":1500}",1,1,1,1,21.75,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-16,EVS,"{""min_declare_value"":1500.01,""max_declare_value"":1600}",1,1,1,1,23.2,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-17,EVS,"{""min_declare_value"":1600.01,""max_declare_value"":1700}",1,1,1,1,24.65,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-18,EVS,"{""min_declare_value"":1700.01,""max_declare_value"":1800}",1,1,1,1,26.1,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-19,EVS,"{""min_declare_value"":1800.01,""max_declare_value"":1900}",1,1,1,1,27.55,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-20,EVS,"{""min_declare_value"":1900.01,""max_declare_value"":2000}",1,1,1,1,29,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-21,EVS,"{""min_declare_value"":2000.01,""max_declare_value"":2100}",1,1,1,1,30.45,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-22,EVS,"{""min_declare_value"":2100.01,""max_declare_value"":2200}",1,1,1,1,31.9,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-23,EVS,"{""min_declare_value"":2200.01,""max_declare_value"":2300}",1,1,1,1,33.35,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-24,EVS,"{""min_declare_value"":2300.01,""max_declare_value"":2400}",1,1,1,1,34.8,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-25,EVS,"{""min_declare_value"":2400.01,""max_declare_value"":2500}",1,1,1,1,36.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-26,EVS,"{""min_declare_value"":2500.01,""max_declare_value"":2600}",1,1,1,1,37.7,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-27,EVS,"{""min_declare_value"":2600.01,""max_declare_value"":2700}",1,1,1,1,39.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-28,EVS,"{""min_declare_value"":2700.01,""max_declare_value"":2800}",1,1,1,1,40.6,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-29,EVS,"{""min_declare_value"":2800.01,""max_declare_value"":2900}",1,1,1,1,42.05,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-30,EVS,"{""min_declare_value"":2900.01,""max_declare_value"":3000}",1,1,1,1,43.5,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-31,EVS,"{""min_declare_value"":3000.01,""max_declare_value"":3100}",1,1,1,1,44.95,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-32,EVS,"{""min_declare_value"":3100.01,""max_declare_value"":3200}",1,1,1,1,46.4,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-33,EVS,"{""min_declare_value"":3200.01,""max_declare_value"":3300}",1,1,1,1,47.85,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-34,EVS,"{""min_declare_value"":3300.01,""max_declare_value"":3400}",1,1,1,1,49.3,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-35,EVS,"{""min_declare_value"":3400.01,""max_declare_value"":3500}",1,1,1,1,50.75,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-36,EVS,"{""min_declare_value"":3500.01,""max_declare_value"":3600}",1,1,1,1,52.2,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-37,EVS,"{""min_declare_value"":3600.01,""max_declare_value"":3700}",1,1,1,1,53.65,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-38,EVS,"{""min_declare_value"":3700.01,""max_declare_value"":3800}",1,1,1,1,55.1,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-39,EVS,"{""min_declare_value"":3800.01,""max_declare_value"":3900}",1,1,1,1,56.55,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-40,EVS,"{""min_declare_value"":3900.01,""max_declare_value"":4000}",1,1,1,1,58,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-41,EVS,"{""min_declare_value"":4000.01,""max_declare_value"":4100}",1,1,1,1,59.45,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-42,EVS,"{""min_declare_value"":4100.01,""max_declare_value"":4200}",1,1,1,1,60.9,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-43,EVS,"{""min_declare_value"":4200.01,""max_declare_value"":4300}",1,1,1,1,62.35,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-44,EVS,"{""min_declare_value"":4300.01,""max_declare_value"":4400}",1,1,1,1,63.8,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-45,EVS,"{""min_declare_value"":4400.01,""max_declare_value"":4500}",1,1,1,1,65.25,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-46,EVS,"{""min_declare_value"":4500.01,""max_declare_value"":4600}",1,1,1,1,66.7,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-47,EVS,"{""min_declare_value"":4600.01,""max_declare_value"":4700}",1,1,1,1,68.15,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-48,EVS,"{""min_declare_value"":4700.01,""max_declare_value"":4800}",1,1,1,1,69.6,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-49,EVS,"{""min_declare_value"":4800.01,""max_declare_value"":4900}",1,1,1,1,71.05,2024/8/5 0:00,2099/12/31 23:59
,3096,Declared Value,EVS-50,EVS,"{""min_declare_value"":4900.01,""max_declare_value"":5000}",1,1,1,1,72.5,2024/8/5 0:00,2099/12/31 23:59
